tweet_id,source,text,date,exact_hour,exact_minute,exact_second,favourite_count,retweet_count,retweeted_status,name,rating(out_of_10_per_dog),dog_stage,dog_breed,confidence_level,jpg_url,url
717047459982213120,Twitter for iPhone,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq,2016-04-04,17,53,31,6082.0,1852.0,Original tweet,Flávio,12.0,None,golden_retriever,0.983548,https://pbs.twimg.com/media/CfN23ArXEAEkZkz.jpg,https://t.co/fGgleFiBPq
717421804990701568,Twitter for iPhone,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,2016-04-05,18,41,2,3054.0,809.0,Original tweet,Ebby,9.0,None,miniature_pinscher,0.286479,https://pbs.twimg.com/media/CfTLUYWXEAEkyES.jpg,https://t.co/LBJqxMGaHi
717537687239008257,Twitter for iPhone,People please. This is a Deadly Mediterranean Plop T-Rex. We only rate dogs. Only send in dogs. Thanks you... 11/10 https://t.co/2ATDsgHD4n,2016-04-06,2,21,30,5595.0,1780.0,Original tweet,None,11.0,None,golden_retriever,0.779356,https://pbs.twimg.com/media/CfU0t75W4AAUo9V.jpg,https://t.co/2ATDsgHD4n
717841801130979328,Twitter for iPhone,This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV,2016-04-06,22,29,56,2376.0,579.0,Original tweet,Barclay,11.0,None,Brittany_spaniel,0.922876,https://pbs.twimg.com/media/CfZJTphWAAAl5Ys.jpg,https://t.co/ucOEfr2rjV
718234618122661888,Twitter for iPhone,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb,2016-04-08,0,30,51,3746.0,955.0,Original tweet,Suki,11.0,None,malamute,0.370152,https://pbs.twimg.com/media/CfeukpmW4AEGjOE.jpg,https://t.co/05S8oYztgb
715928423106027520,Twitter for iPhone,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq,2016-04-01,15,46,52,3092.0,849.0,Original tweet,Bubbles,11.0,None,pug,0.976685,https://pbs.twimg.com/media/Ce99GhLW8AAHG38.jpg,https://t.co/3BhMojONxq
718246886998687744,Twitter for iPhone,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl,2016-04-08,1,19,36,1850.0,479.0,Original tweet,Alexanderson,3.0,None,Chihuahua,0.354488,https://pbs.twimg.com/media/Cfe5tLWXEAIaoFO.jpg,https://t.co/FmxOpf2Sgl
718460005985447936,Twitter for iPhone,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet https://t.co/JyNmyjy3fe,2016-04-08,15,26,28,2610.0,506.0,Original tweet,Bowie,9.0,None,Boston_bull,0.252781,https://pbs.twimg.com/media/Cfh7j6CWQAAndTd.jpg,https://t.co/JyNmyjy3fe
718540630683709445,Twitter for iPhone,Get you a pup that can do both. 10/10 https://t.co/zSbyvm62xZ,2016-04-08,20,46,50,2371.0,973.0,Original tweet,None,10.0,None,Maltese_dog,0.632289,https://pbs.twimg.com/media/CfjE5FRXEAErFWR.jpg,https://t.co/zSbyvm62xZ
718613305783398402,Twitter for iPhone,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj,2016-04-09,1,35,37,2360.0,462.0,Original tweet,Carper,11.0,None,Labrador_retriever,0.58458,https://pbs.twimg.com/media/CfkG_PMWsAAH0MZ.jpg,https://t.co/lK9YDkRzPj
718631497683582976,Twitter for iPhone,We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t.co/D9jbbmPmos,2016-04-09,2,47,55,18296.0,7726.0,Original tweet,None,10.0,None,Pomeranian,0.993718,https://pbs.twimg.com/media/CfkXiX6W4AAmICF.jpg,https://t.co/D9jbbmPmos
718939241951195136,Twitter for iPhone,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih,2016-04-09,23,10,47,5089.0,1688.0,Original tweet,Otis,12.0,None,Pembroke,0.7663270000000001,https://pbs.twimg.com/media/CfovbK4WIAAkTn3.jpg,https://t.co/I9qoe1uEih
718971898235854848,Twitter for iPhone,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,2016-04-10,1,20,33,3370.0,1040.0,Original tweet,Sadie,10.0,None,golden_retriever,0.14039400000000002,https://pbs.twimg.com/media/CfpNGTHUIAAA8XC.jpg,https://t.co/JRckDkZVRT
719332531645071360,Twitter for iPhone,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,2016-04-11,1,13,34,3327.0,915.0,Original tweet,Pippa,11.0,None,Dandie_Dinmont,0.224415,https://pbs.twimg.com/media/CfuVGl3WEAEKb16.jpg,https://t.co/htrlmC7saz
719339463458033665,Twitter for iPhone,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R,2016-04-11,1,41,7,4301.0,1188.0,Original tweet,Lucy,10.0,None,golden_retriever,0.765778,https://pbs.twimg.com/media/Cfuba6NW4AIeMHk.jpg,https://t.co/HW50zkcf2R
719367763014393856,Twitter for iPhone,Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 https://t.co/7mmjyearQW,2016-04-11,3,33,34,2707.0,718.0,Original tweet,Sid,11.0,None,soft-coated_wheaten_terrier,0.050971,https://pbs.twimg.com/media/Cfu1KSRXEAACC5X.jpg,https://t.co/7mmjyearQW
719551379208073216,Twitter for iPhone,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,2016-04-11,15,43,12,4906.0,1822.0,Original tweet,Harnold,10.0,None,malamute,0.873233,https://pbs.twimg.com/media/CfxcKU6W8AE-wEx.jpg,https://t.co/S6JHaSMtln
715733265223708672,Twitter for iPhone,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 https://t.co/cxl6xGY8B9,2016-04-01,2,51,22,4520.0,1630.0,Original tweet,None,10.0,None,Dandie_Dinmont,0.740229,https://pbs.twimg.com/media/Ce7LlUeUUAEQkQl.jpg,https://t.co/cxl6xGY8B9
715696743237730304,Twitter for iPhone,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC,2016-04-01,0,26,15,3784.0,1248.0,Original tweet,Toby,10.0,None,Staffordshire_bullterrier,0.427836,https://pbs.twimg.com/media/Ce6qZC2WAAAcSoI.jpg,https://t.co/cYPHuJYTjC
715680795826982913,Twitter for iPhone,This is Zeus. He's downright fabulous. 12/10 https://t.co/sSugyyRuTp,2016-03-31,23,22,53,4158.0,1551.0,Original tweet,Zeus,12.0,None,golden_retriever,0.990715,https://pbs.twimg.com/media/Ce6b4MPWwAA22Xm.jpg,https://t.co/sSugyyRuTp
712085617388212225,Twitter for iPhone,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL",2016-03-22,1,16,55,3173.0,470.0,Original tweet,Olive,11.0,None,Shih-Tzu,0.625129,https://pbs.twimg.com/media/CeHWFksXIAAyypp.jpg,https://t.co/yagmFdKlyL
712097430750289920,Twitter for iPhone,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK,2016-03-22,2,3,52,3651.0,997.0,Original tweet,None,10.0,None,Labrador_retriever,0.720481,https://pbs.twimg.com/media/CeHg1klW8AE4YOB.jpg,https://t.co/8AGcQ4hIfK
712438159032893441,Twitter for iPhone,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly https://t.co/7zjEC501Ul,2016-03-23,0,37,48,5156.0,1512.0,Original tweet,Kane,11.0,None,Great_Pyrenees,0.069457,https://pbs.twimg.com/media/CeMWubMWwAA6GwF.jpg,https://t.co/7zjEC501Ul
712668654853337088,Twitter for iPhone,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,2016-03-23,15,53,42,4047.0,1173.0,Original tweet,Sunny,10.0,None,Labrador_retriever,0.829058,https://pbs.twimg.com/media/CePoVTyWsAQEz1g.jpg,https://t.co/88aedAmxcl
712717840512598017,Twitter for iPhone,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10 https://t.co/83RGhdIQz2,2016-03-23,19,9,9,11928.0,4784.0,Original tweet,None,10.0,None,Great_Pyrenees,0.732043,https://pbs.twimg.com/media/CeQVF1eVIAAJaTv.jpg,https://t.co/83RGhdIQz2
713175907180089344,Twitter for iPhone,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW,2016-03-25,1,29,21,4314.0,1424.0,Original tweet,Opie,10.0,None,malamute,0.430624,https://pbs.twimg.com/media/CeW1tERWAAAA9Q2.jpg,https://t.co/xT7XaY4gnW
713177543487135744,Twitter for iPhone,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,2016-03-25,1,35,51,6989.0,2755.0,Original tweet,Lance,10.0,None,whippet,0.734244,https://pbs.twimg.com/media/CeW3MWMWQAEOMbq.jpg,https://t.co/SqnG9Ap28J
713411074226274305,Twitter for iPhone,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose https://t.co/jVJJKlPbvq,2016-03-25,17,3,49,4286.0,1256.0,Original tweet,None,11.0,None,Great_Pyrenees,0.720337,https://pbs.twimg.com/media/CeaLlAPUMAIcC7U.jpg,https://t.co/jVJJKlPbvq
713761197720473600,Twitter for iPhone,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,2016-03-26,16,15,5,4701.0,1314.0,Original tweet,Piper,12.0,None,Brittany_spaniel,0.797936,https://pbs.twimg.com/media/CefKBOuWIAAIlKD.jpg,https://t.co/QP6GHi5az9
713900603437621249,Twitter for iPhone,Happy Saturday here's 9 puppers on a bench. 99/90 good work everybody https://t.co/mpvaVxKmc1,2016-03-27,1,29,2,2749.0,706.0,Original tweet,None,11.0,None,golden_retriever,0.371816,https://pbs.twimg.com/media/CehIzzZWQAEyHH5.jpg,https://t.co/mpvaVxKmc1
713919462244790272,Twitter for iPhone,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,2016-03-27,2,43,58,3188.0,762.0,Original tweet,Kanu,12.0,None,Siberian_husky,0.463223,https://pbs.twimg.com/media/CehZ9mLWsAAsn28.jpg,https://t.co/7vyAzIURrE
714141408463036416,Twitter for iPhone,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu",2016-03-27,17,25,54,4186.0,1349.0,Original tweet,None,10.0,None,Labrador_retriever,0.586951,https://pbs.twimg.com/media/Cekj0qwXEAAHcS6.jpg,https://t.co/O2RlKXigHu
714214115368108032,Twitter for iPhone,Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB,2016-03-27,22,14,49,2204.0,839.0,Original tweet,None,13.0,None,pug,0.533967,https://pbs.twimg.com/media/Cell8ikWIAACCJ-.jpg,https://t.co/YMx4KWJUAB
714251586676113411,Twitter for iPhone,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi,2016-03-28,0,43,43,3170.0,805.0,Original tweet,Thumas,8.0,None,soft-coated_wheaten_terrier,0.751962,https://pbs.twimg.com/media/CemIBt4WwAQqhVV.jpg,https://t.co/rDVueNIcEi
714258258790387713,Twitter for iPhone,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE",2016-03-28,1,10,13,2940.0,703.0,Original tweet,Travis,10.0,None,collie,0.176758,https://pbs.twimg.com/media/CemOGNjWQAEoN7R.jpg,https://t.co/Akzl5ynMmE
714606013974974464,Twitter for iPhone,Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG,2016-03-29,0,12,5,3515.0,890.0,Original tweet,None,12.0,None,Norfolk_terrier,0.293007,https://pbs.twimg.com/media/CerKYG8WAAM1aE-.jpg,https://t.co/zO4eb7C4tG
714957620017307648,Twitter for iPhone,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK,2016-03-29,23,29,14,4012.0,1359.0,Original tweet,Curtis,10.0,None,Great_Pyrenees,0.251516,https://pbs.twimg.com/media/CewKKiOWwAIe3pR.jpg,https://t.co/s8YcfZrWhK
714982300363173890,Twitter for iPhone,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj,2016-03-30,1,7,18,3600.0,1000.0,Original tweet,Calbert,9.0,None,Brittany_spaniel,0.944376,https://pbs.twimg.com/media/CewgnHAXEAAdbld.jpg,https://t.co/jRm5J3YCmj
715009755312439296,Twitter for iPhone,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport https://t.co/TjnI33RE1i,2016-03-30,2,56,24,4010.0,1180.0,Original tweet,Siba,12.0,None,Chihuahua,0.142288,https://pbs.twimg.com/media/Cew5kyOWsAA8Y_o.jpg,https://t.co/TjnI33RE1i
715200624753819648,Twitter for iPhone,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911,2016-03-30,15,34,51,4980.0,1800.0,Original tweet,Michelangelope,12.0,None,Chihuahua,0.956787,https://pbs.twimg.com/media/CeznK6IWEAEFUPq.jpg,https://t.co/tvVDY0G911
715220193576927233,Twitter for iPhone,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1OBdJkMOFx,2016-03-30,16,52,36,2347.0,624.0,Original tweet,Nico,10.0,None,Chihuahua,0.584026,https://pbs.twimg.com/media/Cez49UqWsAIRQXc.jpg,https://t.co/1OBdJkMOFx
715342466308784130,Twitter for iPhone,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy https://t.co/vSufMAKm3C,2016-03-31,0,58,29,2955.0,665.0,Original tweet,Oscar,10.0,None,West_Highland_white_terrier,0.597111,https://pbs.twimg.com/media/Ce1oLNqWAAE34w7.jpg,https://t.co/vSufMAKm3C
711743778164514816,Twitter for iPhone,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,2016-03-21,2,38,34,2750.0,959.0,Original tweet,Roosevelt,11.0,None,Lakeland_terrier,0.459515,https://pbs.twimg.com/media/CeCfMPDW0AAAEUj.jpg,https://t.co/QcSIRDpfVg
706644897839910912,Twitter for iPhone,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 https://t.co/cdOkfEpjFw,2016-03-07,0,57,27,2496.0,1054.0,Original tweet,Shadow,9.0,None,Chihuahua,0.132928,https://pbs.twimg.com/ext_tw_video_thumb/706644797256241152/pu/img/NTqvmIUQExGmKFSR.jpg,https://t.co/cdOkfEpjFw
698989035503689728,Twitter for iPhone,This is Oliver. He does toe touches in his sleep. 13/10 precious af https://t.co/3BrRIWjG35,2016-02-14,21,55,47,3250.0,943.0,Original tweet,Oliver,13.0,None,Norfolk_terrier,0.24634,https://pbs.twimg.com/media/CbNO0DaW0AARcki.jpg,https://t.co/3BrRIWjG35
699072405256409088,Twitter for iPhone,ERMAHGERD 12/10 please enjoy https://t.co/7WrAWKdBac,2016-02-15,3,27,4,2889.0,1149.0,Original tweet,None,12.0,None,Shih-Tzu,0.599587,https://pbs.twimg.com/ext_tw_video_thumb/699072391083880449/pu/img/fMp1-dvLMeio1Kzk.jpg,https://t.co/7WrAWKdBac
699079609774645248,Twitter for iPhone,Meet Reagan. He's a Persnicketus Derpson. Great with kids. Permanently caught off guard. 8/10 https://t.co/A2j2StfNgL,2016-02-15,3,55,41,2375.0,629.0,Original tweet,Reagan,8.0,None,schipperke,0.667324,https://pbs.twimg.com/media/CbOhMUDXIAACIWR.jpg,https://t.co/A2j2StfNgL
699323444782047232,Twitter for iPhone,"""I'm bathing the children what do you want?""  ...both 10/10 https://t.co/Rizm1LWh4z",2016-02-15,20,4,36,3065.0,837.0,Original tweet,None,10.0,None,Labrador_retriever,0.309696,https://pbs.twimg.com/media/CbR-9edXIAEHJKi.jpg,https://t.co/Rizm1LWh4z
699370870310113280,Twitter for iPhone,Say hello to Calbert. He doesn't have enough legs. Wtf Calbert. Still havin a blast tho. 11/10 would pet extra well https://t.co/iNFIHvcVur,2016-02-15,23,13,3,1842.0,425.0,Original tweet,Calbert,11.0,None,cairn,0.337557,https://pbs.twimg.com/media/CbSqE0rVIAEOPE4.jpg,https://t.co/iNFIHvcVur
699413908797464576,Twitter for iPhone,"Meet Miley. She's a Scandinavian Hollabackgirl. Incalculably fluffy, unamused af. 11/10 would squeeze aggressively https://t.co/6r4GFZY5WS",2016-02-16,2,4,4,2028.0,607.0,Original tweet,Miley,11.0,None,Samoyed,0.517479,https://pbs.twimg.com/media/CbTRPXdW8AQMZf7.jpg,https://t.co/6r4GFZY5WS
699423671849451520,Twitter for iPhone,"""Don't ever talk to me or my son again."" ...both 10/10 https://t.co/b8ncwl6TlE",2016-02-16,2,42,52,1318.0,310.0,Original tweet,None,10.0,None,pug,0.99786,https://pbs.twimg.com/media/CbTaHrRW0AABXmG.jpg,https://t.co/b8ncwl6TlE
699446877801091073,Twitter for iPhone,"This is Archie. He's undercover in all these pics. Not actually a bee, cow, or Hawaiian. Sneaky af. 12/10 https://t.co/9fojElzIxx",2016-02-16,4,15,5,5783.0,2533.0,Original tweet,Archie,12.0,None,Pembroke,0.9694,https://pbs.twimg.com/media/CbTvNpoW0AEemnx.jpg,https://t.co/9fojElzIxx
698953797952008193,Twitter for iPhone,Meet CeCe. She wanted to take a selfie before her first day as a lumberjack. 11/10 crushing traditional gender roles https://t.co/oW9XMYG3F4,2016-02-14,19,35,46,2602.0,884.0,Original tweet,CeCe,11.0,None,Italian_greyhound,0.382378,https://pbs.twimg.com/media/CbMuxV5WEAAIBjy.jpg,https://t.co/oW9XMYG3F4
699775878809702401,Twitter for iPhone,Meet Fillup. Spaghetti is his main weakness. Also pissed because he's rewarded with cat treats 11/10 it'll be ok pup https://t.co/TEHu55ZQKD,2016-02-17,2,2,25,1902.0,582.0,Original tweet,Fillup,11.0,None,Dandie_Dinmont,0.271683,https://pbs.twimg.com/media/CbYac83W4AAUH1O.jpg,https://t.co/TEHu55ZQKD
699788877217865730,Twitter for iPhone,Say hello to Nala. She's a Freckled High Bruschetta. Petable af. 12/10 https://t.co/5bjrIRqByp,2016-02-17,2,54,4,2168.0,494.0,Original tweet,Nala,12.0,None,Border_terrier,0.35506,https://pbs.twimg.com/media/CbYmRHyWEAASNzm.jpg,https://t.co/5bjrIRqByp
700002074055016451,Twitter for iPhone,This is Thumas. He covered himself in nanners for maximum camouflage. It didn't work. I can still see u Thumas. 9/10 https://t.co/x0ZDlNqfb1,2016-02-17,17,1,14,3212.0,1295.0,Original tweet,Thumas,9.0,None,Chihuahua,0.369488,https://pbs.twimg.com/media/CbboKP4WIAAw8xq.jpg,https://t.co/x0ZDlNqfb1
700029284593901568,Twitter for iPhone,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10 https://t.co/8Nuny4lLE3,2016-02-17,18,49,22,2015.0,569.0,Original tweet,Coops,10.0,None,West_Highland_white_terrier,0.726571,https://pbs.twimg.com/media/CbcA673XIAAsytQ.jpg,https://t.co/8Nuny4lLE3
700167517596164096,Twitter for iPhone,This is Dotsy. She's stuck as hell. 10/10 https://t.co/A0h4lnhU4s,2016-02-18,3,58,39,2558.0,705.0,Original tweet,Dotsy,10.0,None,beagle,0.16258499999999998,https://pbs.twimg.com/media/Cbd-o8hWwAE4OFm.jpg,https://t.co/A0h4lnhU4s
700462010979500032,Twitter for iPhone,This is Murphy. He's a mini golden retriever. Missing two legs (tragic). Mouth sharp. Looks rather perturbed. 6/10 https://t.co/ALO02IAKCn,2016-02-18,23,28,52,3998.0,1718.0,Original tweet,Murphy,6.0,None,Pomeranian,0.110268,https://pbs.twimg.com/media/CbiKe7-W0AIVNNr.jpg,https://t.co/ALO02IAKCn
700505138482569216,Twitter for iPhone,This is Kaia. She's just cute as hell. 12/10 I'd kill for Kaia https://t.co/5fMdH8GFaq,2016-02-19,2,20,14,2225.0,549.0,Original tweet,Kaia,12.0,None,Norwegian_elkhound,0.160205,https://pbs.twimg.com/media/Cbixs3vUUAAqHHN.jpg,https://t.co/5fMdH8GFaq
700518061187723268,Twitter for iPhone,This is Vincent. He's the man your girl is with when she's not with you. 10/10 https://t.co/JQGMP7kzjD,2016-02-19,3,11,35,2535.0,771.0,Original tweet,Vincent,10.0,None,American_Staffordshire_terrier,0.569501,https://pbs.twimg.com/media/Cbi9dI_UYAAgkyC.jpg,https://t.co/JQGMP7kzjD
700747788515020802,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. 11/10 https://t.co/22x9SbCYCU,2016-02-19,18,24,26,22154.0,8968.0,Original tweet,None,11.0,None,Great_Pyrenees,0.481333,https://pbs.twimg.com/media/CbmOY41UAAQylmA.jpg,https://t.co/22x9SbCYCU
699779630832685056,Twitter for iPhone,Take all my money. 10/10 https://t.co/B28ebc5LzQ,2016-02-17,2,17,19,2656.0,1194.0,Original tweet,None,10.0,None,malinois,0.706038,https://pbs.twimg.com/media/CbYd3C9WEAErJ4Z.jpg,https://t.co/B28ebc5LzQ
698907974262222848,Twitter for iPhone,This dog is never sure if he's doing the right thing. 10/10 https://t.co/GXq43zFfBu,2016-02-14,16,33,40,2467.0,602.0,Original tweet,None,10.0,None,German_short-haired_pointer,0.983131,https://pbs.twimg.com/media/CbMFFssWIAAyuOd.jpg,https://t.co/GXq43zFfBu
698710712454139905,Twitter for iPhone,This is Cuddles. He's not entirely sure how doors work. 10/10 I believe in you Cuddles https://t.co/rKjK88D05Z,2016-02-14,3,29,49,2397.0,658.0,Original tweet,Cuddles,10.0,None,Samoyed,0.329895,https://pbs.twimg.com/media/CbJRrigW0AIcJ2N.jpg,https://t.co/rKjK88D05Z
698703483621523456,Twitter for iPhone,This is Rusty. He has no respect for POULTRY products. Unbelievable af. 7/10 would still pet https://t.co/hEH19t1eFp,2016-02-14,3,1,6,1411.0,361.0,Original tweet,Rusty,7.0,None,Brittany_spaniel,0.931963,https://pbs.twimg.com/media/CbJLG0HWwAAV-ug.jpg,https://t.co/hEH19t1eFp
696488710901260288,Twitter for iPhone,12/10 revolutionary af https://t.co/zKzq4nIY86,2016-02-08,0,20,23,2446.0,991.0,Original tweet,None,12.0,None,briard,0.369063,https://pbs.twimg.com/media/CapsyfkWcAQ41uC.jpg,https://t.co/zKzq4nIY86
696754882863349760,Twitter for iPhone,This is Reptar. He specifically asked for his skis to have four bindings. He's not happy. Quite perturbed tbh. 10/10 https://t.co/l9k7TPP7Tp,2016-02-08,17,58,3,1440.0,352.0,Original tweet,Reptar,10.0,None,toy_poodle,0.0983781,https://pbs.twimg.com/media/Cate3eLUcAEIuph.jpg,https://t.co/l9k7TPP7Tp
696886256886657024,Twitter for iPhone,Guys I found the dog from Up. 12/10 https://t.co/WqoZtX9jmJ,2016-02-09,2,40,5,4714.0,1739.0,Original tweet,None,12.0,None,kuvasz,0.383941,https://pbs.twimg.com/media/CavWWdFWAAArflW.jpg,https://t.co/WqoZtX9jmJ
696894894812565505,Twitter for iPhone,These two pirates crashed their ship and don't know what to do now. Very irresponsible of them. Both 9/10 https://t.co/RJvUjgGH5z,2016-02-09,3,14,25,2272.0,662.0,Original tweet,None,9.0,None,Appenzeller,0.665628,https://pbs.twimg.com/media/CaveNQcVIAECyBr.jpg,https://t.co/RJvUjgGH5z
696900204696625153,Twitter for iPhone,This is Rosie. She's a Benebark Cumberpatch. Sleepy af. 12/10 would snug for days https://t.co/NKuON5Al8i,2016-02-09,3,35,31,3074.0,991.0,Original tweet,Rosie,12.0,None,Chihuahua,0.297735,https://pbs.twimg.com/media/CavjCdJW0AIB5Oz.jpg,https://t.co/NKuON5Al8i
697242256848379904,Twitter for iPhone,This is Oakley. He has a massive tumor growing on his head. Seems benign tho. 10/10 would pet around tumor https://t.co/7GQ7BTxywN,2016-02-10,2,14,42,2454.0,644.0,Original tweet,Oakley,10.0,None,Eskimo_dog,0.0635328,https://pbs.twimg.com/media/Ca0aIR9WcAAHiPy.jpg,https://t.co/7GQ7BTxywN
697255105972801536,Twitter for iPhone,Meet Charlie. He likes to kiss all the big milk dogs with the rad earrings. Passionate af. 10/10 just a great guy https://t.co/Oe0XSGmfoP,2016-02-10,3,5,46,2981.0,1117.0,Original tweet,Charlie,10.0,None,Great_Dane,0.173989,https://pbs.twimg.com/media/Ca0lzzmWwAA5u56.jpg,https://t.co/Oe0XSGmfoP
697259378236399616,Twitter for iPhone,"Please stop sending in saber-toothed tigers. This is getting ridiculous. We only rate dogs.
...8/10 https://t.co/iAeQNueou8",2016-02-10,3,22,44,3205.0,973.0,Original tweet,None,8.0,None,Great_Dane,0.999223,https://pbs.twimg.com/media/Ca0ps3AXEAAnp9m.jpg,https://t.co/iAeQNueou8
697270446429966336,Twitter for iPhone,This is Bentley. He got stuck on his 3rd homework problem. Picturing the best case scenario if he drops out. 10/10 https://t.co/7rS33sCKMS,2016-02-10,4,6,43,4575.0,1820.0,Original tweet,Bentley,10.0,None,toy_poodle,0.880014,https://pbs.twimg.com/media/Ca0zxGjW8AEfyYl.jpg,https://t.co/7rS33sCKMS
697463031882764288,Twitter for iPhone,Happy Wednesday here's a bucket of pups. 44/40 would pet all at once https://t.co/HppvrYuamZ,2016-02-10,16,51,59,3327.0,1362.0,Original tweet,None,11.0,None,Labrador_retriever,0.999885,https://pbs.twimg.com/media/Ca3i7CzXIAMLhg8.jpg,https://t.co/HppvrYuamZ
697575480820686848,Twitter for iPhone,This is Ole. He's not sure how to gravity. 8/10 https://t.co/PsqqotpBBQ,2016-02-11,0,18,49,1984.0,484.0,Original tweet,Ole,8.0,None,whippet,0.119805,https://pbs.twimg.com/media/Ca5JMvMUsAAGMll.jpg,https://t.co/PsqqotpBBQ
697943111201378304,Twitter for iPhone,This is Cassie. She goes door to door trying to find the owner of this baguette. No luck so far. 10/10 https://t.co/e8bj97CisO,2016-02-12,0,39,39,2325.0,654.0,Original tweet,Cassie,10.0,None,Great_Dane,0.126924,https://pbs.twimg.com/media/Ca-XjfiUsAAUa8f.jpg,https://t.co/e8bj97CisO
697990423684476929,Twitter for iPhone,This is Doug. He's a Draconian Jabbawockee. Rad tongue. Ears are borderline legendary 11/10 would pet with a purpose https://t.co/MVvbQW88Pv,2016-02-12,3,47,39,3193.0,1251.0,Original tweet,Doug,11.0,None,Pembroke,0.984783,https://pbs.twimg.com/media/Ca_ClYOW0AAsvpE.jpg,https://t.co/MVvbQW88Pv
697995514407682048,Twitter for iPhone,"""Dammit hooman quit playin I jus wanna wheat thin"" 11/10 https://t.co/yAASRDPJnQ",2016-02-12,4,7,53,1479.0,326.0,Original tweet,None,11.0,None,Staffordshire_bullterrier,0.280222,https://pbs.twimg.com/media/Ca_HN8UWEAEB-ga.jpg,https://t.co/yAASRDPJnQ
